# f,ax,ay,az
1.237500000000000000e+03,1.145891232849659882e-06,1.975706562125392928e-07,4.684431336120766306e-06
1.238000000000000000e+03,3.563552377246312103e-06,2.931768118470327964e-07,6.446076064051576674e-07
1.238500000000000000e+03,7.653239166501035484e-07,1.538441453055575281e-08,2.114408335491784670e-07
1.239000000000000000e+03,5.159783681717503309e-07,1.029556767397399947e-06,3.832191602587495435e-07
1.239500000000000000e+03,4.728102187531240521e-07,6.748371415885555808e-07,3.190034157194573291e-06
1.240000000000000000e+03,1.201005272246153790e-06,5.231506684884816877e-07,2.803232680128305662e-06
1.240500000000000000e+03,1.030755337648074039e-06,2.032704254056412828e-06,5.227365566601184121e-06
1.241000000000000000e+03,2.270198200078611138e-07,1.715483644857682153e-06,5.546326718038712252e-06
1.241500000000000000e+03,1.371643903904279923e-06,5.957549473552145124e-07,7.104332801946235308e-07
1.242000000000000000e+03,2.164211928494177796e-07,1.592891597653242702e-07,3.551549534365057448e-07
1.242500000000000000e+03,1.341152136725042185e-06,9.598470227102534375e-08,2.112368766529615694e-06
1.243000000000000000e+03,7.662422547279706426e-07,4.400813452534880190e-07,2.301690402746047179e-06
1.243500000000000000e+03,7.585289773122643853e-08,2.282786558405281790e-07,3.377015444215942722e-06
1.244000000000000000e+03,1.040078869815290580e-07,1.530669268498993858e-07,4.331835543094815646e-06
1.244500000000000000e+03,6.595765586657359364e-08,2.921902760683445142e-07,2.945717189842828709e-06
1.245000000000000000e+03,6.796447233616547688e-08,4.998834471278477091e-08,5.543190289564230415e-07
1.245500000000000000e+03,5.501206050356767395e-07,2.978784197904461702e-07,4.454918761949616032e-07
1.246000000000000000e+03,2.822877483977881179e-06,9.085138349312541330e-07,3.928529172109385942e-06
1.246500000000000000e+03,1.096817101044085222e-06,4.610798524805299859e-07,1.264349672001083536e-05
1.247000000000000000e+03,3.204251866185843749e-07,2.282827232093177097e-06,7.535658463377771934e-06
1.247500000000000000e+03,2.076466964147057158e-06,2.723916769826278133e-06,4.269885354036303834e-07
1.248000000000000000e+03,2.798113528348686082e-06,1.667628470821240231e-06,2.052581951079224590e-06
1.248500000000000000e+03,3.185959522239310090e-06,2.940211290369758584e-06,2.365094592892296157e-06
1.249000000000000000e+03,1.659456552688688923e-06,2.879760923007963128e-06,2.941381602044378471e-06
1.249500000000000000e+03,1.075543456827163246e-06,2.627792647407384170e-07,3.090792172348184747e-07
1.250000000000000000e+03,1.033784140766703115e-06,4.008987088533970449e-07,2.490232173641277659e-06
1.250500000000000000e+03,4.665719057124265510e-07,9.411025308562403763e-08,1.949865208968564133e-06
1.251000000000000000e+03,1.397180768686043167e-06,1.549829673108465673e-06,2.446971604562595054e-09
1.251500000000000000e+03,3.310806222043650723e-07,6.583822080768260594e-07,1.554800623663930638e-06
1.252000000000000000e+03,5.661461148129308277e-07,3.940189176976426126e-07,7.539452212154763144e-07
1.252500000000000000e+03,1.010409950927040910e-06,2.851481258341964907e-07,1.203380454952738238e-06
1.253000000000000000e+03,1.484342520895185922e-06,2.492650004944881754e-07,2.153741378152737600e-06
1.253500000000000000e+03,1.269700737897950130e-06,1.596558187585296734e-06,6.105025926028913701e-07
1.254000000000000000e+03,1.916083012655883402e-06,2.193440292512707435e-06,8.649775704943554603e-07
1.254500000000000000e+03,7.426770513324946043e-07,6.755370849904039505e-07,2.418729619638263256e-06
1.255000000000000000e+03,1.754884157032647555e-06,1.898182453976661889e-06,4.057536709482190209e-06
1.255500000000000000e+03,1.233183980066398297e-06,2.084197435919767668e-06,3.013521832867122480e-06
1.256000000000000000e+03,1.060111862037365653e-06,4.529426015641377501e-07,1.907342013910547370e-07
1.256500000000000000e+03,2.266575583737815754e-06,6.582917197527661634e-07,1.886004414480212622e-07
1.257000000000000000e+03,3.286364490729965089e-06,1.151100960327204982e-06,2.588289075666863776e-07
1.257500000000000000e+03,1.310265602603732183e-06,3.296900601734574604e-07,6.055707248431355052e-07
1.258000000000000000e+03,1.062202103716985597e-07,1.531439710856448050e-06,5.407666707232582279e-07
1.258500000000000000e+03,5.367182343535715144e-07,4.096613229476184354e-07,1.875543649395873262e-06
1.259000000000000000e+03,2.509730493683473905e-07,1.087825338879418878e-07,1.778698700262703836e-06
1.259500000000000000e+03,6.555774063769818450e-08,8.206503023110418969e-07,6.316421736666209691e-07
1.260000000000000000e+03,2.260082779171347640e-07,4.983915669839134129e-08,1.662400573160984353e-06
1.260500000000000000e+03,3.052087861925060330e-07,1.109147304504242277e-06,4.324304742034811770e-07
1.261000000000000000e+03,3.532540961373366503e-07,7.726039408549838553e-07,4.958675852443713681e-07
1.261500000000000000e+03,6.302485232494960539e-07,1.763030481353151994e-06,5.025876184257713193e-07
1.262000000000000000e+03,7.349351688266965698e-07,7.260514560847300894e-07,1.546114885185597549e-08
1.262500000000000000e+03,1.762123608238068792e-07,2.161948702349881447e-08,5.611274371198677381e-08
1.263000000000000000e+03,1.182690493107822053e-06,9.654253681635535015e-08,6.591513259886253157e-07
1.263500000000000000e+03,1.548845318617626314e-07,8.672238286197079078e-07,3.209867819420605445e-06
1.264000000000000000e+03,2.292784650313261054e-06,7.139425356839882998e-06,1.947596229934788924e-06
1.264500000000000000e+03,2.988689730236442137e-06,3.958774848480580589e-06,1.217507420656207237e-06
1.265000000000000000e+03,3.471594907331996031e-07,8.779706348276189420e-07,3.901144475087464395e-07
1.265500000000000000e+03,6.055176311344603073e-07,8.241086481397612881e-07,6.391321802245871858e-07
1.266000000000000000e+03,1.367972247721435628e-06,1.906721350311724486e-08,7.361247863707397038e-07
1.266500000000000000e+03,1.104001993236034482e-07,2.562111816002473952e-07,4.379910008931960254e-07
1.267000000000000000e+03,4.359129659725779994e-07,1.945148468828514450e-07,2.089911365790420792e-06
1.267500000000000000e+03,1.234686832517749626e-06,1.392936595492565925e-07,5.384432275855700571e-06
1.268000000000000000e+03,2.355653947715819998e-06,6.247593263579077178e-07,3.020094035387565708e-07
1.268500000000000000e+03,1.923624119689789779e-06,1.633363572442326054e-07,6.770123949878384113e-07
1.269000000000000000e+03,4.596036814858879282e-07,4.813267094374939558e-07,2.536400597724498854e-07
1.269500000000000000e+03,1.191566643789799110e-06,1.990632651306987623e-06,1.673553031892360152e-06
1.270000000000000000e+03,7.970285140275043710e-07,4.849584351655271888e-07,4.161558280892161550e-06
1.270500000000000000e+03,1.683045245673879014e-06,6.578851640296660093e-07,4.036692514081345217e-06
1.271000000000000000e+03,2.261089466352385136e-06,2.144187713614332615e-06,3.149182397555051214e-06
1.271500000000000000e+03,1.731548916632777501e-06,1.952085493852727247e-06,3.455889980214200118e-07
1.272000000000000000e+03,1.267789411038346432e-06,5.242407508131112981e-07,7.051097222691060098e-07
1.272500000000000000e+03,8.881546315040995744e-07,1.931289832338835311e-07,1.424290974187854163e-07
1.273000000000000000e+03,9.649624718011398517e-07,7.373421673028157439e-07,1.051698896452034848e-06
1.273500000000000000e+03,2.093158513435868533e-07,1.396725262459539467e-07,1.754582643523274440e-06
1.274000000000000000e+03,1.041083541163503600e-06,2.056794173962820108e-06,2.169811434536178777e-06
1.274500000000000000e+03,4.308142625443486363e-06,4.365573907389594154e-06,3.581236717385627639e-06
1.275000000000000000e+03,1.076019664737544749e-06,9.618509386505888161e-07,1.600691567018874424e-06
1.275500000000000000e+03,8.296100484859032997e-07,1.674824805197348219e-07,1.399354285668077729e-06
1.276000000000000000e+03,2.363408951518931418e-06,7.110303711747221487e-07,3.709276056480150968e-06
1.276500000000000000e+03,1.504412285610478813e-06,6.697799196659381801e-07,5.477425011558829405e-07
1.277000000000000000e+03,3.588847482507301826e-07,4.314081074745816930e-07,1.643299274085039227e-08
1.277500000000000000e+03,8.843580377887728354e-09,2.118618128113519502e-07,2.304206408269177281e-07
1.278000000000000000e+03,2.917587738645993610e-07,3.787380468072626935e-08,8.785055486443946547e-07
1.278500000000000000e+03,1.462979873059514868e-07,1.013186169966033541e-07,3.025839489750095421e-06
1.279000000000000000e+03,5.630708938357185018e-08,4.253718194972975274e-07,1.403176227846310660e-06
1.279500000000000000e+03,5.644720618927011885e-07,1.889480515235244149e-06,7.836972274431867902e-06
1.280000000000000000e+03,1.131180747525372191e-06,1.814960516073205365e-06,1.083100027792372774e-05
1.280500000000000000e+03,1.429992562630941698e-06,2.835544966896415874e-06,6.504166869178028867e-06
1.281000000000000000e+03,1.059484154093231741e-06,2.335499176553003139e-06,2.658854383877473915e-06
1.281500000000000000e+03,2.671871912886825136e-07,1.624580063265519864e-07,9.331648975932049683e-07
1.282000000000000000e+03,1.866313140446293450e-07,4.603753002985143633e-07,1.110474628802130113e-06
1.282500000000000000e+03,4.227997176064508475e-07,6.972324275194985082e-07,2.104192985202021301e-07
1.283000000000000000e+03,4.422898210742634129e-07,1.562353538950495832e-07,1.674855000818627245e-07
1.283500000000000000e+03,9.160726603855364005e-07,1.242446572666451787e-06,1.715574688679769048e-07
1.284000000000000000e+03,6.982345982287187508e-08,3.522129938085261477e-07,2.762214207052796805e-06
1.284500000000000000e+03,1.247834375756258768e-06,3.232759756896481684e-07,5.157318848311653409e-06
1.285000000000000000e+03,8.382209895555009211e-07,2.134357865849433220e-08,2.084447095232874084e-06
1.285500000000000000e+03,4.720738188274007856e-07,2.827705241646871123e-07,5.223747681672589601e-07
1.286000000000000000e+03,4.011753007066568706e-07,1.641846844200223330e-07,1.406555784980673487e-06
1.286500000000000000e+03,8.991883856368261952e-08,7.369055169750866329e-07,5.645953951761627629e-06
1.287000000000000000e+03,4.818190741968589655e-07,1.729850748736898556e-06,4.541178049563668160e-07
1.287500000000000000e+03,8.591548296784984920e-07,1.631220601543576857e-06,1.407499171031526706e-06
1.288000000000000000e+03,2.183715103019439611e-06,2.930234799794170090e-06,5.331148870062309133e-07
1.288500000000000000e+03,6.523732703802891939e-08,1.996936501593319421e-07,4.043893105368684877e-06
1.289000000000000000e+03,4.739631443888577515e-07,2.942873969828638262e-08,1.861428852313169605e-06
1.289500000000000000e+03,2.164132727734846275e-07,3.623879675107844666e-07,6.830000773875701610e-06
1.290000000000000000e+03,9.705835664351322251e-07,2.046502901484218140e-07,5.646257960729419473e-06
1.290500000000000000e+03,2.753187464973220539e-06,6.554400215780738557e-07,2.229756839586912568e-06
1.291000000000000000e+03,3.784286217815299495e-06,2.406239679559557568e-06,8.321417754355158257e-07
1.291500000000000000e+03,1.364664248690181447e-06,1.596754062450680310e-06,7.686689048893383336e-07
1.292000000000000000e+03,1.008696371040061526e-06,9.410160076457086866e-07,7.776788776032147406e-07
1.292500000000000000e+03,1.231498514405331833e-06,1.353620557122991489e-06,4.347859193736069733e-07
1.293000000000000000e+03,2.240668357242576665e-07,1.280730457784107635e-06,1.334380816968689494e-06
1.293500000000000000e+03,7.294539580119104693e-07,1.764011005215843448e-07,1.557436288606671503e-06
1.294000000000000000e+03,7.461371878454384570e-07,3.183721991741355687e-07,7.667203126860542226e-07
1.294500000000000000e+03,1.511137401475382325e-07,2.333334976110047203e-07,1.827072446764235312e-06
1.295000000000000000e+03,7.879893122070210954e-07,7.476084325098223931e-07,1.209092799442218986e-06
1.295500000000000000e+03,1.090352875230685419e-06,9.168957484161265273e-07,3.451937550015887677e-07
1.296000000000000000e+03,7.276356853915425552e-08,7.506989480815265648e-07,9.140249893319180862e-08
1.296500000000000000e+03,4.611179043183839182e-07,7.223815492774796768e-07,1.449735588769736314e-06
1.297000000000000000e+03,5.648770927706899729e-07,2.991528053822774432e-06,6.032493464027258639e-06
1.297500000000000000e+03,5.812589005455310783e-07,2.290215724183532958e-06,4.436892260808057692e-06
1.298000000000000000e+03,2.114531639714912205e-07,1.077771556329328344e-06,8.996697573598956443e-07
1.298500000000000000e+03,5.036310994439223247e-07,1.780310078139925214e-08,2.481930359713061580e-06
1.299000000000000000e+03,7.374206987040283607e-08,1.255851635903692372e-07,3.791549972257512037e-06
1.299500000000000000e+03,1.107715878627757291e-06,4.151466039264731705e-07,6.555123647765093784e-07
1.300000000000000000e+03,1.498028142540995190e-06,1.208626758317246485e-06,6.103590838137176885e-07
1.300500000000000000e+03,6.498771624468491296e-07,5.888000559468851807e-07,7.515817598633543579e-07
1.301000000000000000e+03,1.748455128671158133e-07,8.257068550852961915e-07,7.174408046935609292e-08
1.301500000000000000e+03,1.533849831217435802e-07,1.169237129864560250e-06,2.363531585880185838e-06
1.302000000000000000e+03,7.701773925279737357e-07,1.720702873726978986e-06,2.293280220956763057e-06
1.302500000000000000e+03,2.589782751504401748e-08,2.054971132640884783e-07,3.405750140202571256e-07
1.303000000000000000e+03,5.128756430770644818e-07,3.737657601739267968e-07,2.205269138770489064e-06
1.303500000000000000e+03,4.128477132927104030e-07,5.670057317443077217e-07,3.683780674288121836e-06
1.304000000000000000e+03,1.303978911861111245e-06,3.544420281900601095e-06,7.667923343963517520e-07
1.304500000000000000e+03,6.095010714463142783e-07,1.806487131520629854e-06,3.908941604330067673e-07
1.305000000000000000e+03,1.424738057313150811e-06,1.288143844776772213e-06,4.541851500791510484e-07
1.305500000000000000e+03,1.307565799807889976e-06,7.583721924025650521e-07,3.437769992805126339e-06
1.306000000000000000e+03,3.529206512473968226e-07,5.977543537548105711e-07,7.205079934210396321e-06
1.306500000000000000e+03,1.823152439560400356e-07,2.547102141903484909e-08,4.281774231303467805e-06
1.307000000000000000e+03,1.263097827367666172e-06,5.574326933642907231e-07,5.365164207263573117e-06
1.307500000000000000e+03,3.297262413448399858e-06,8.136946479979113243e-07,1.511731757591572223e-06
1.308000000000000000e+03,1.893546218519862134e-06,2.197778173998555991e-06,1.562275653673303464e-06
1.308500000000000000e+03,1.636490012952089440e-07,4.971361789766182110e-07,4.303503157686731836e-06
1.309000000000000000e+03,1.714318848013583461e-06,1.011321782266818540e-06,3.175356653068249582e-06
1.309500000000000000e+03,7.070541279771522531e-07,9.736671519269713090e-07,4.074848985650677224e-07
1.310000000000000000e+03,6.655122820196524360e-08,4.476338555936130245e-07,1.334452120641266041e-07
1.310500000000000000e+03,9.008031096594235350e-08,5.957578637334087840e-07,1.927112788671513696e-06
1.311000000000000000e+03,3.762596031217412114e-08,8.253266932327319512e-07,3.462674190806385612e-06
1.311500000000000000e+03,7.818941486078831812e-07,9.544609819142091682e-07,2.288418667886188351e-06
1.312000000000000000e+03,9.551933914494850590e-07,8.101990071450532143e-07,8.825739114580876407e-07
1.312500000000000000e+03,6.913173261990132633e-07,1.541020785981629454e-07,1.344454775681822515e-06
1.313000000000000000e+03,3.232020620044798492e-07,5.884197581386287273e-08,5.370128624554504841e-08
1.313500000000000000e+03,2.265673293678802879e-08,1.009898571599247714e-06,1.205342853990557854e-06
1.314000000000000000e+03,2.067571978386165133e-07,1.922701773697348889e-06,1.135819641158998656e-06
1.314500000000000000e+03,5.831393843437185665e-07,9.565022196026882657e-07,6.155412830604529666e-07
1.315000000000000000e+03,5.090623883531062251e-08,6.705501154535476820e-07,6.449171669698974821e-07
1.315500000000000000e+03,1.265396020832382404e-06,4.608268317893131809e-07,1.912228547626271162e-06
1.316000000000000000e+03,6.551330246198908204e-07,4.414851105830463026e-07,2.640408359744401453e-06
1.316500000000000000e+03,4.621207596496085844e-07,2.464016508612922036e-07,3.267247990378267390e-07
1.317000000000000000e+03,1.010959012470602940e-06,1.507886837605721518e-06,1.434852302287075824e-07
1.317500000000000000e+03,1.119054897368398327e-06,9.170864505812471921e-07,1.171166297368141548e-07
1.318000000000000000e+03,1.920733406589101186e-06,3.184201387053412621e-07,2.799496865562613264e-06
1.318500000000000000e+03,2.430930127099895685e-06,8.559909241803895833e-07,3.051125328399679138e-06
1.319000000000000000e+03,5.347992112551147244e-07,2.048306988958327871e-06,5.206282503192365422e-08
1.319500000000000000e+03,4.361625130535611950e-07,3.136687086611829609e-06,7.961125153081203750e-07
1.320000000000000000e+03,3.809396651181568321e-07,4.123810093864097583e-07,2.773397183919865953e-08
1.320500000000000000e+03,2.619747925614808045e-07,2.141726119029089393e-06,4.844590617588856365e-07
1.321000000000000000e+03,1.776551231216313979e-07,3.642749239154325880e-06,1.809201148622901792e-07
1.321500000000000000e+03,1.247365452737256893e-07,2.258552130972204414e-07,6.771828686997804588e-07
1.322000000000000000e+03,1.929654342934489627e-06,2.268342589505532731e-06,1.359240820967831595e-06
1.322500000000000000e+03,1.779258997292870403e-06,2.110754728577431541e-06,1.218636183630474505e-06
1.323000000000000000e+03,1.224157822185874351e-06,1.559419836723918188e-08,2.141858898204335756e-07
1.323500000000000000e+03,9.956585132897011654e-07,7.848823870240467899e-07,1.353802110800739940e-06
1.324000000000000000e+03,3.130168575352426212e-07,2.310256298628299507e-07,6.576029997648734897e-08
1.324500000000000000e+03,5.660119505596757529e-07,1.730030336570504565e-08,1.216552045100436645e-06
1.325000000000000000e+03,4.269858347435252723e-07,1.051399405382930854e-07,1.371421387705094455e-06
1.325500000000000000e+03,9.948260359217611966e-08,2.262262699354430170e-07,4.136374765701066884e-07
1.326000000000000000e+03,4.288285494503469700e-07,8.917360581774362605e-07,2.462844314895877818e-07
1.326500000000000000e+03,6.684471581359495763e-08,4.016092856390236597e-08,1.197768486078803312e-06
1.327000000000000000e+03,3.872119319241125760e-07,2.262537171507314493e-06,5.623163292787173174e-06
1.327500000000000000e+03,3.253243703716911606e-07,1.589898698637577533e-06,4.277301121282525136e-06
1.328000000000000000e+03,2.715950231218328997e-07,3.512161724525143703e-08,2.230148078952179129e-06
1.328500000000000000e+03,1.309403659011538439e-06,1.191520566166559718e-06,1.705745246358935344e-06
1.329000000000000000e+03,1.005786093057371471e-06,7.311902031583988867e-07,3.673111593144389102e-06
1.329500000000000000e+03,1.801292603917945087e-07,9.828043714092673541e-08,5.882780695333485116e-06
1.330000000000000000e+03,3.053175486347943728e-07,6.127780650565921048e-07,3.355565360248411708e-06
1.330500000000000000e+03,4.295822969693201294e-07,1.424712165252830304e-06,1.615671009620058844e-06
1.331000000000000000e+03,4.693603085358542921e-08,6.854134862047197510e-07,2.280679982481012699e-06
1.331500000000000000e+03,5.127571803737280702e-07,1.033274485292737317e-07,2.069742205548695008e-08
1.332000000000000000e+03,6.134844626886617127e-07,4.152096763978789697e-07,1.774155356792547700e-06
1.332500000000000000e+03,6.715947526992205892e-07,5.383922210744738387e-07,2.282927533206212732e-06
1.333000000000000000e+03,9.221942164476123591e-07,2.642736773819997700e-08,1.847032599797782475e-06
1.333500000000000000e+03,1.215243122520314940e-07,2.235164577062641625e-07,4.955894105107895703e-08
1.334000000000000000e+03,1.317454733942734222e-06,7.482421373774036342e-07,8.080485287847709369e-08
1.334500000000000000e+03,2.865258107503599718e-07,8.887716220272125658e-07,3.131062072851797751e-07
1.335000000000000000e+03,1.141740540659472647e-06,2.071585804766127810e-07,4.113721852785000345e-07
1.335500000000000000e+03,2.902571685259793106e-06,4.770203076166140662e-07,6.769851687093864115e-07
1.336000000000000000e+03,1.368973679406615904e-06,5.423087695959476307e-07,3.651388530442917442e-07
1.336500000000000000e+03,4.913535626154769099e-08,1.302961838781980353e-07,8.545779272496885219e-08
1.337000000000000000e+03,6.919128351516716719e-08,1.047800868346696221e-06,1.164366689963459158e-07
1.337500000000000000e+03,1.164847923176988846e-07,7.749780195828047076e-07,1.009568560148821278e-06
1.338000000000000000e+03,2.760939777215677336e-07,3.077037297227380190e-07,2.292205577528976793e-06
1.338500000000000000e+03,9.546286949507405574e-08,1.950532451522239732e-06,3.332913010828425610e-06
1.339000000000000000e+03,1.045000901532625500e-07,1.377903291442420287e-06,1.036712204328006492e-06
1.339500000000000000e+03,1.186673383679274433e-07,1.561640642869574664e-07,7.036348286691329983e-07
1.340000000000000000e+03,6.738461911758384967e-07,1.669043642703945523e-06,6.836964063233316403e-07
1.340500000000000000e+03,1.509861190743556621e-06,4.285663840914236133e-06,4.308718967450963852e-07
1.341000000000000000e+03,5.793313961033435999e-07,1.832306303049924026e-06,1.809521392640910749e-06
1.341500000000000000e+03,2.196247586293767405e-06,9.285453804870099140e-07,1.707831534196768526e-06
1.342000000000000000e+03,2.573815054260057756e-06,2.185978558958813186e-06,1.417526346298760427e-06
1.342500000000000000e+03,7.221377269716148604e-07,1.205873841301551400e-06,1.622057945037375452e-06
1.343000000000000000e+03,8.040494574566822528e-07,3.001145237815831890e-07,2.987653475024864442e-07
1.343500000000000000e+03,1.562114548327294256e-06,2.649594813993302236e-07,2.577322969225264888e-07
1.344000000000000000e+03,2.140794479916707643e-06,5.962381542885519887e-08,4.522423994474836402e-07
1.344500000000000000e+03,5.254203633354652240e-07,3.706761367879661043e-07,2.515324304434049271e-06
1.345000000000000000e+03,3.138347728969140798e-07,5.478871347078912396e-08,1.469256372597502742e-06
1.345500000000000000e+03,5.416542677612591649e-07,2.190207807551848591e-07,1.462559952207974302e-06
1.346000000000000000e+03,3.597221690849549439e-07,8.061369804471317466e-07,5.401405262365709754e-07
1.346500000000000000e+03,4.169183945138684206e-07,1.432769227338294569e-07,8.291317504105695839e-07
1.347000000000000000e+03,1.701488766074774846e-06,5.265306543212444257e-07,1.281456498426233851e-06
1.347500000000000000e+03,1.164663808936712399e-06,6.639467860261556370e-07,1.127729373882501766e-06
1.348000000000000000e+03,9.209696910131215577e-08,4.510150578926818563e-08,2.883428658103032010e-06
1.348500000000000000e+03,1.482347628712458424e-06,6.960782108564145140e-07,4.493726403237199739e-06
1.349000000000000000e+03,2.013889561975657056e-06,9.282941260003923297e-07,1.750005391842717045e-06
1.349500000000000000e+03,3.227253603194764576e-07,7.146955139811042236e-07,3.154455899807243619e-07
1.350000000000000000e+03,4.101592362166920410e-07,1.984397795499565901e-07,2.544866135571131928e-06
1.350500000000000000e+03,1.189818438978454127e-06,5.753108947781283473e-07,2.239465016121501385e-08
1.351000000000000000e+03,1.317876050521181977e-06,2.891902150102600431e-06,1.137745929031645981e-06
1.351500000000000000e+03,1.461731988456219687e-06,4.960298312334226904e-06,7.805840921768027883e-08
1.352000000000000000e+03,1.649660288262676142e-06,1.288363983083008725e-06,1.831535255670283476e-06
1.352500000000000000e+03,3.573386893384345994e-08,1.527482015278990492e-06,1.162955336243493280e-06
1.353000000000000000e+03,4.205496634749802754e-07,1.383836805222203410e-06,5.258516148527959398e-08
1.353500000000000000e+03,3.085082571545239870e-07,1.443542718879570004e-08,8.141806262670079690e-07
1.354000000000000000e+03,4.765898216174909829e-08,6.409319500777404081e-07,9.281001572393947972e-07
1.354500000000000000e+03,2.045974424130716351e-07,9.432500681381607494e-08,8.250236246283471215e-07
1.355000000000000000e+03,1.082344064248336257e-06,1.217488152543924535e-06,6.207064276458719847e-06
1.355500000000000000e+03,8.866679101595601228e-07,2.350011757600567673e-06,1.667066956887881833e-06
1.356000000000000000e+03,2.635991943198462508e-07,2.124120410517122081e-07,1.906724816269693719e-06
1.356500000000000000e+03,2.480594232813821055e-07,1.780401894552782724e-07,3.253794159288495154e-07
1.357000000000000000e+03,7.872401729865511477e-08,4.714842980714830270e-07,2.883821782789500196e-06
1.357500000000000000e+03,2.967740228581759914e-07,3.667572710074050633e-07,6.945847132978323618e-07
1.358000000000000000e+03,3.554880755309884051e-08,1.266880637500850959e-07,6.933876958315304909e-07
1.358500000000000000e+03,1.698326431538621963e-07,5.829693989398845120e-07,3.893121209114842640e-06
1.359000000000000000e+03,5.651361818266125516e-08,3.877611171133296745e-07,1.890074275415667316e-06
1.359500000000000000e+03,3.756029547124355179e-07,1.984150938816953223e-07,1.766766188904239991e-06
1.360000000000000000e+03,1.877761233166774249e-07,2.917966961832993968e-07,5.382109634952360336e-06
1.360500000000000000e+03,1.922610628647299174e-07,2.083736474828351653e-06,3.402331186266085515e-06
1.361000000000000000e+03,5.727540257928229770e-07,2.069864000655978034e-06,7.298838735002339412e-06
1.361500000000000000e+03,1.613553671471516635e-06,2.646432464397421723e-06,7.157963395292835596e-06
1.362000000000000000e+03,7.934459323100413372e-07,1.504076737721372143e-06,5.529969812541146843e-08
1.362500000000000000e+03,4.338022652381314455e-07,3.775714266646808853e-07,4.714832755607240641e-07
1.363000000000000000e+03,1.481447608774970798e-07,1.027368378455087707e-07,4.935124329893893387e-07
1.363500000000000000e+03,9.426496802686819124e-07,1.948340948056327359e-07,1.481969033076063308e-06
1.364000000000000000e+03,4.028108273702527397e-07,3.821348395981516637e-07,4.124041092573126645e-07
1.364500000000000000e+03,3.276332584151615681e-08,7.907601561526110957e-08,2.550685716740059730e-06
1.365000000000000000e+03,4.960423712054336121e-07,6.130781242950304219e-07,4.462131644115785204e-06
1.365500000000000000e+03,2.801613147996685496e-07,2.001484696707058676e-07,8.375994487812746695e-06
1.366000000000000000e+03,1.948725361522750156e-07,3.022675573979315241e-07,3.732166162664385004e-06
1.366500000000000000e+03,2.509949356883400087e-07,6.338582514217492927e-07,2.951667096858957173e-06
1.367000000000000000e+03,1.293311568100284891e-06,3.697423092721745945e-07,3.535862557842739671e-06
1.367500000000000000e+03,6.729970756754341656e-07,3.103386408827260701e-07,1.796268995807268493e-06
1.368000000000000000e+03,2.890702707007327288e-08,2.347342213011410415e-07,2.568229397988940240e-06
1.368500000000000000e+03,3.375353775826790489e-07,6.501699606583394623e-08,6.403012590212765013e-06
1.369000000000000000e+03,2.322081710386048455e-07,1.819865085992767786e-07,8.395536056303319801e-06
1.369500000000000000e+03,1.409954517155331413e-07,7.661223182261872561e-07,8.467783950242079542e-06
1.370000000000000000e+03,3.996194683870316446e-07,5.772970285042948097e-07,5.203654277487546119e-06
1.370500000000000000e+03,3.168854293228476826e-07,7.847193343596217289e-07,3.321712919595185340e-06
1.371000000000000000e+03,9.980808523659138075e-07,2.009242925563229403e-06,2.582579402221596613e-06
1.371500000000000000e+03,8.179257474312787333e-07,1.131052547717845793e-06,2.882288116697264080e-07
1.372000000000000000e+03,2.735448513427435383e-07,1.386179445237845621e-06,3.098808894083758592e-06
1.372500000000000000e+03,1.603354562497574310e-07,1.618143562500928363e-06,2.270244454989361153e-06
1.373000000000000000e+03,1.565329082281379481e-07,1.390283108514939311e-07,1.203195034905937907e-06
1.373500000000000000e+03,5.274644931387349763e-07,1.883218131496004383e-07,4.323199762537273154e-06
1.374000000000000000e+03,6.535575141836566669e-07,1.285174773172668794e-06,2.938438591986404189e-06
1.374500000000000000e+03,8.722349511120885672e-08,3.982926180207514295e-07,3.037935940570378957e-06
1.375000000000000000e+03,1.072224704193242592e-07,9.072052472364826775e-08,7.879127760220529038e-07
1.375500000000000000e+03,4.515624891568428980e-07,8.258845928575630117e-08,6.066469585806593486e-08
1.376000000000000000e+03,3.835680772934869623e-07,1.067463325094525934e-07,5.156675074931996183e-08
1.376500000000000000e+03,1.868126045650370836e-07,1.681580794547383311e-07,8.824202125208482730e-08
1.377000000000000000e+03,1.745463932228582624e-07,6.895476239252876582e-07,4.030371375312244736e-07
1.377500000000000000e+03,4.351989077060787090e-08,6.368560526862056620e-07,6.173842718132306791e-06
1.378000000000000000e+03,3.336063695420176450e-07,1.632598145489807484e-07,4.057530722559396615e-06
1.378500000000000000e+03,2.424605469124690746e-06,1.288608242749434924e-06,2.633541393823627290e-06
1.379000000000000000e+03,1.398481166104639176e-06,1.123823093198407896e-06,2.554198438135495295e-06
1.379500000000000000e+03,2.230051684532107270e-07,6.323826498309607381e-07,1.248996688694338613e-06
1.380000000000000000e+03,1.161973719018051237e-06,2.179331519775115746e-06,5.844626960694952082e-07
1.380500000000000000e+03,1.492170811650438484e-07,8.801094406666129089e-07,4.661732204082639197e-06
1.381000000000000000e+03,2.987438183173018439e-07,1.663925947489326341e-06,4.988864629819422336e-06
1.381500000000000000e+03,5.155125134640892977e-07,1.628737261443556349e-06,1.012343212034248800e-06
1.382000000000000000e+03,1.606765463624610553e-06,5.811462246549103106e-07,1.172489725411280124e-06
1.382500000000000000e+03,1.159801968030661575e-06,1.501137462495259753e-07,1.076585940972855903e-06
